LAT,LON,SID,USA_WIND,CATEGORY,NSEC_TIME,ISO_TIME
166826,20.7,266.6,2003271N18275,45.0,TS,1065074400000000000,2003-10-02 06:00:00
166827,20.592,266.615,2003271N18275,45.0,TS,1065085200000000000,2003-10-02 09:00:00
166828,20.5,266.6,2003271N18275,45.0,TS,1065096000000000000,2003-10-02 12:00:00
166829,20.428,266.53,2003271N18275,47.0,TS,1065106800000000000,2003-10-02 15:00:00
166830,20.4,266.4,2003271N18275,50.0,TS,1065117600000000000,2003-10-02 18:00:00
166831,20.458,266.208,2003271N18275,52.0,TS,1065128400000000000,2003-10-02 21:00:00
166832,20.5,266.0,2003271N18275,55.0,TS,1065139200000000000,2003-10-03 00:00:00
166833,20.422,265.835,2003271N18275,52.0,TS,1065150000000000000,2003-10-03 03:00:00
166834,20.3,265.7,2003271N18275,50.0,TS,1065160800000000000,2003-10-03 06:00:00
166835,20.2,265.592,2003271N18275,50.0,TS,1065171600000000000,2003-10-03 09:00:00
166836,20.1,265.5,2003271N18275,50.0,TS,1065182400000000000,2003-10-03 12:00:00
166837,20.008,265.37,2003271N18275,50.0,TS,1065193200000000000,2003-10-03 15:00:00
166838,19.9,265.3,2003271N18275,50.0,TS,1065204000000000000,2003-10-03 18:00:00
166839,19.742,265.348,2003271N18275,50.0,TS,1065214800000000000,2003-10-03 21:00:00
166840,19.6,265.5,2003271N18275,50.0,TS,1065225600000000000,2003-10-04 00:00:00
166841,19.543,265.75,2003271N18275,50.0,TS,1065236400000000000,2003-10-04 03:00:00
166842,19.5,266.0,2003271N18275,50.0,TS,1065247200000000000,2003-10-04 06:00:00
166843,19.43,266.138,2003271N18275,50.0,TS,1065258000000000000,2003-10-04 09:00:00
166844,19.3,266.2,2003271N18275,50.0,TS,1065268800000000000,2003-10-04 12:00:00
166845,19.05,266.2,2003271N18275,50.0,TS,1065279600000000000,2003-10-04 15:00:00
166846,18.8,266.2,2003271N18275,50.0,TS,1065290400000000000,2003-10-04 18:00:00
166847,18.67,266.292,2003271N18275,50.0,TS,1065301200000000000,2003-10-04 21:00:00
166848,18.6,266.4,2003271N18275,50.0,TS,1065312000000000000,2003-10-05 00:00:00
166849,18.548,266.466,2003271N18275,50.0,TS,1065322800000000000,2003-10-05 03:00:00
166850,18.5,266.5,2003271N18275,50.0,TS,1065333600000000000,2003-10-05 06:00:00
166851,18.416,266.502,2003271N18275,50.0,TS,1065344400000000000,2003-10-05 09:00:00
166852,18.4,266.5,2003271N18275,50.0,TS,1065348000000000000,2003-10-05 10:00:00
166853,18.4,266.5,2003271N18275,50.0,TS,1065355200000000000,2003-10-05 12:00:00
166854,18.33,266.417,2003271N18275,45.0,TS,1065366000000000000,2003-10-05 15:00:00
166855,18.2,266.3,2003271N18275,40.0,TS,1065376800000000000,2003-10-05 18:00:00
166856,18.065,266.242,2003271N18275,37.0,TS,1065387600000000000,2003-10-05 21:00:00
171790,18.085,279.335,2004217N13306,20.0,TD,1091890800000000000,2004-08-07 15:00:00
171791,18.4,278.9,2004217N13306,20.0,TD,1091901600000000000,2004-08-07 18:00:00
171792,18.692,278.492,2004217N13306,20.0,TD,1091912400000000000,2004-08-07 21:00:00
171793,19.0,278.1,2004217N13306,20.0,TD,1091923200000000000,2004-08-08 00:00:00
171794,19.35,277.7,2004217N13306,22.0,TD,1091934000000000000,2004-08-08 03:00:00
171795,19.7,277.3,2004217N13306,25.0,TD,1091944800000000000,2004-08-08 06:00:00
171796,20.007,276.9,2004217N13306,25.0,TD,1091955600000000000,2004-08-08 09:00:00
171797,20.3,276.5,2004217N13306,25.0,TD,1091966400000000000,2004-08-08 12:00:00
171798,20.6,276.13,2004217N13306,25.0,TD,1091977200000000000,2004-08-08 15:00:00
171799,20.9,275.7,2004217N13306,25.0,TD,1091988000000000000,2004-08-08 18:00:00
171800,21.208,275.123,2004217N13306,25.0,TD,1091998800000000000,2004-08-08 21:00:00
171801,21.5,274.5,2004217N13306,25.0,TD,1092009600000000000,2004-08-09 00:00:00
171802,21.757,273.935,2004217N13306,27.0,TD,1092020400000000000,2004-08-09 03:00:00
171803,22.0,273.4,2004217N13306,30.0,TD,1092031200000000000,2004-08-09 06:00:00
171804,22.258,272.87,2004217N13306,32.0,TD,1092042000000000000,2004-08-09 09:00:00
171805,22.5,272.4,2004217N13306,35.0,TS,1092052800000000000,2004-08-09 12:00:00
171806,22.722,272.027,2004217N13306,37.0,TS,1092063600000000000,2004-08-09 15:00:00
171807,22.9,271.7,2004217N13306,40.0,TS,1092074400000000000,2004-08-09 18:00:00
171808,23.007,271.357,2004217N13306,42.0,TS,1092085200000000000,2004-08-09 21:00:00
171809,23.1,271.0,2004217N13306,45.0,TS,1092096000000000000,2004-08-10 00:00:00
171810,23.22,270.607,2004217N13306,45.0,TS,1092106800000000000,2004-08-10 03:00:00
171811,23.4,270.2,2004217N13306,45.0,TS,1092117600000000000,2004-08-10 06:00:00
171812,23.693,269.74,2004217N13306,47.0,TS,1092128400000000000,2004-08-10 09:00:00
171813,24.0,269.4,2004217N13306,50.0,TS,1092139200000000000,2004-08-10 12:00:00
171814,24.222,269.34,2004217N13306,47.0,TS,1092150000000000000,2004-08-10 15:00:00
171815,24.4,269.4,2004217N13306,45.0,TS,1092160800000000000,2004-08-10 18:00:00
171816,24.542,269.4,2004217N13306,42.0,TS,1092171600000000000,2004-08-10 21:00:00
171817,24.7,269.4,2004217N13306,40.0,TS,1092182400000000000,2004-08-11 00:00:00
171818,24.935,269.385,2004217N13306,40.0,TS,1092193200000000000,2004-08-11 03:00:00
171819,25.2,269.4,2004217N13306,40.0,TS,1092204000000000000,2004-08-11 06:00:00
171820,25.435,269.44,2004217N13306,42.0,TS,1092214800000000000,2004-08-11 09:00:00
171821,25.7,269.6,2004217N13306,45.0,TS,1092225600000000000,2004-08-11 12:00:00
171822,26.043,269.955,2004217N13306,50.0,TS,1092236400000000000,2004-08-11 15:00:00
171823,26.4,270.4,2004217N13306,55.0,TS,1092247200000000000,2004-08-11 18:00:00
171824,26.7,270.808,2004217N13306,52.0,TS,1092258000000000000,2004-08-11 21:00:00
171825,27.0,271.2,2004217N13306,50.0,TS,1092268800000000000,2004-08-12 00:00:00
171826,27.296,271.462,2004217N13306,47.0,TS,1092279600000000000,2004-08-12 03:00:00
171827,27.7,271.9,2004217N13306,45.0,TS,1092290400000000000,2004-08-12 06:00:00
171828,28.252,272.701,2004217N13306,45.0,TS,1092301200000000000,2004-08-12 09:00:00
171829,29.0,273.9,2004217N13306,45.0,TS,1092312000000000000,2004-08-12 12:00:00
171830,29.6,274.9,2004217N13306,40.0,TS,1092319200000000000,2004-08-12 14:00:00
171831,29.795,275.249,2004217N13306,37.0,TS,1092322800000000000,2004-08-12 15:00:00
171982,18.663,279.978,2004223N11301,77.0,1,1092301200000000000,2004-08-12 09:00:00
171983,19.2,279.3,2004223N11301,80.0,1,1092312000000000000,2004-08-12 12:00:00
171984,19.835,278.79,2004223N11301,85.0,2,1092322800000000000,2004-08-12 15:00:00
171985,20.5,278.4,2004223N11301,90.0,2,1092333600000000000,2004-08-12 18:00:00
171986,21.096,278.072,2004223N11301,90.0,2,1092344400000000000,2004-08-12 21:00:00
171987,21.7,277.8,2004223N11301,90.0,2,1092355200000000000,2004-08-13 00:00:00
171988,22.376,277.482,2004223N11301,100.0,3,1092366000000000000,2004-08-13 03:00:00
171989,22.7,277.4,2004223N11301,105.0,3,1092371400000000000,2004-08-13 04:30:00
171990,23.0,277.4,2004223N11301,105.0,3,1092376800000000000,2004-08-13 06:00:00
171991,23.656,277.239,2004223N11301,100.0,3,1092387600000000000,2004-08-13 09:00:00
171992,24.4,277.1,2004223N11301,95.0,2,1092398400000000000,2004-08-13 12:00:00
171993,25.229,277.276,2004223N11301,110.0,3,1092409200000000000,2004-08-13 15:00:00
171994,26.1,277.6,2004223N11301,125.0,4,1092420000000000000,2004-08-13 18:00:00
171995,26.6,277.8,2004223N11301,130.0,4,1092426300000000000,2004-08-13 19:45:00
171996,26.9,277.9,2004223N11301,125.0,4,1092429900000000000,2004-08-13 20:45:00
171997,26.982,277.93,2004223N11301,121.0,4,1092430800000000000,2004-08-13 21:00:00
171998,28.1,278.4,2004223N11301,75.0,1,1092441600000000000,2004-08-14 00:00:00
171999,29.107,278.793,2004223N11301,75.0,1,1092452400000000000,2004-08-14 03:00:00
172685,27.157,279.988,2004238N11325,91.0,2,1094353200000000000,2004-09-05 03:00:00
172686,27.2,279.8,2004238N11325,90.0,2,1094358600000000000,2004-09-05 04:30:00
172687,27.2,279.8,2004238N11325,90.0,2,1094364000000000000,2004-09-05 06:00:00
172688,27.262,279.644,2004238N11325,85.0,2,1094374800000000000,2004-09-05 09:00:00
172689,27.4,279.3,2004238N11325,80.0,1,1094385600000000000,2004-09-05 12:00:00
172690,27.593,278.808,2004238N11325,70.0,1,1094396400000000000,2004-09-05 15:00:00
172691,27.8,278.3,2004238N11325,60.0,TS,1094407200000000000,2004-09-05 18:00:00
172692,27.942,277.999,2004238N11325,57.0,TS,1094418000000000000,2004-09-05 21:00:00
172693,28.1,277.7,2004238N11325,55.0,TS,1094428800000000000,2004-09-06 00:00:00
172694,28.328,277.185,2004238N11325,55.0,TS,1094439600000000000,2004-09-06 03:00:00
172695,28.6,276.7,2004238N11325,55.0,TS,1094450400000000000,2004-09-06 06:00:00
172696,28.87,276.447,2004238N11325,55.0,TS,1094461200000000000,2004-09-06 09:00:00
172697,29.2,276.3,2004238N11325,55.0,TS,1094472000000000000,2004-09-06 12:00:00
172698,29.627,276.165,2004238N11325,52.0,TS,1094482800000000000,2004-09-06 15:00:00
173251,18.4,279.6,2004247N10332,135.0,4,1094968800000000000,2004-09-12 06:00:00
173252,18.602,279.2,2004247N10332,135.0,4,1094979600000000000,2004-09-12 09:00:00
173253,18.8,278.8,2004247N10332,135.0,4,1094990400000000000,2004-09-12 12:00:00
173254,18.9,278.5,2004247N10332,130.0,4,1094998500000000000,2004-09-12 14:15:00
173255,18.936,278.385,2004247N10332,130.0,4,1095001200000000000,2004-09-12 15:00:00
173256,19.1,277.9,2004247N10332,130.0,4,1095012000000000000,2004-09-12 18:00:00
173257,19.292,277.526,2004247N10332,135.0,4,1095022800000000000,2004-09-12 21:00:00
173258,19.5,277.2,2004247N10332,140.0,5,1095033600000000000,2004-09-13 00:00:00
173259,19.692,276.842,2004247N10332,140.0,5,1095044400000000000,2004-09-13 03:00:00
173260,19.9,276.5,2004247N10332,140.0,5,1095055200000000000,2004-09-13 06:00:00
173261,20.142,276.192,2004247N10332,140.0,5,1095066000000000000,2004-09-13 09:00:00
173262,20.4,275.9,2004247N10332,140.0,5,1095076800000000000,2004-09-13 12:00:00
173263,20.64,275.559,2004247N10332,140.0,5,1095087600000000000,2004-09-13 15:00:00
173264,20.9,275.3,2004247N10332,140.0,5,1095098400000000000,2004-09-13 18:00:00
173265,21.2,275.2,2004247N10332,140.0,5,1095109200000000000,2004-09-13 21:00:00
173266,21.6,274.9,2004247N10332,140.0,5,1095120000000000000,2004-09-14 00:00:00
173267,21.7,274.8,2004247N10332,140.0,5,1095123600000000000,2004-09-14 01:00:00
173268,21.96,274.623,2004247N10332,140.0,5,1095130800000000000,2004-09-14 03:00:00
173269,22.4,274.4,2004247N10332,140.0,5,1095141600000000000,2004-09-14 06:00:00
173270,22.712,274.2,2004247N10332,132.0,4,1095152400000000000,2004-09-14 09:00:00
173271,23.0,274.0,2004247N10332,125.0,4,1095163200000000000,2004-09-14 12:00:00
173272,23.32,273.757,2004247N10332,122.0,4,1095174000000000000,2004-09-14 15:00:00
173273,23.7,273.5,2004247N10332,120.0,4,1095184800000000000,2004-09-14 18:00:00
173274,24.185,273.243,2004247N10332,120.0,4,1095195600000000000,2004-09-14 21:00:00
173275,24.7,273.0,2004247N10332,120.0,4,1095206400000000000,2004-09-15 00:00:00
173276,25.142,272.8,2004247N10332,120.0,4,1095217200000000000,2004-09-15 03:00:00
173277,25.6,272.6,2004247N10332,120.0,4,1095228000000000000,2004-09-15 06:00:00
173278,26.128,272.343,2004247N10332,117.0,4,1095238800000000000,2004-09-15 09:00:00
173279,26.7,272.1,2004247N10332,115.0,4,1095249600000000000,2004-09-15 12:00:00
173280,27.308,271.912,2004247N10332,115.0,4,1095260400000000000,2004-09-15 15:00:00
173281,27.9,271.8,2004247N10332,115.0,4,1095271200000000000,2004-09-15 18:00:00
173282,28.407,271.755,2004247N10332,112.0,3,1095282000000000000,2004-09-15 21:00:00
173283,28.9,271.8,2004247N10332,110.0,3,1095292800000000000,2004-09-16 00:00:00
173284,29.397,271.973,2004247N10332,107.0,3,1095303600000000000,2004-09-16 03:00:00
173325,25.985,279.888,2004247N10332,25.0,TD,1095735600000000000,2004-09-21 03:00:00
173326,25.9,279.4,2004247N10332,25.0,TD,1095746400000000000,2004-09-21 06:00:00
173327,25.88,278.866,2004247N10332,25.0,TD,1095757200000000000,2004-09-21 09:00:00
173328,25.8,278.3,2004247N10332,25.0,TD,1095768000000000000,2004-09-21 12:00:00
173329,25.522,277.765,2004247N10332,25.0,TD,1095778800000000000,2004-09-21 15:00:00
173330,25.2,277.2,2004247N10332,25.0,TD,1095789600000000000,2004-09-21 18:00:00
173331,24.932,276.617,2004247N10332,25.0,TD,1095800400000000000,2004-09-21 21:00:00
173332,24.8,275.9,2004247N10332,25.0,TD,1095811200000000000,2004-09-22 00:00:00
173333,24.854,274.893,2004247N10332,25.0,TD,1095822000000000000,2004-09-22 03:00:00
173334,25.1,273.9,2004247N10332,25.0,TD,1095832800000000000,2004-09-22 06:00:00
173335,25.534,273.248,2004247N10332,25.0,TD,1095843600000000000,2004-09-22 09:00:00
173336,26.0,272.7,2004247N10332,25.0,TD,1095854400000000000,2004-09-22 12:00:00
173337,26.273,272.027,2004247N10332,27.0,TD,1095865200000000000,2004-09-22 15:00:00
173338,26.5,271.4,2004247N10332,30.0,TD,1095876000000000000,2004-09-22 18:00:00
173339,26.776,270.964,2004247N10332,32.0,TD,1095886800000000000,2004-09-22 21:00:00
173340,27.1,270.5,2004247N10332,35.0,TS,1095897600000000000,2004-09-23 00:00:00
173341,27.471,269.773,2004247N10332,35.0,TS,1095908400000000000,2004-09-23 03:00:00
173342,27.9,269.0,2004247N10332,35.0,TS,1095919200000000000,2004-09-23 06:00:00
173343,28.437,268.326,2004247N10332,42.0,TS,1095930000000000000,2004-09-23 09:00:00
173344,28.9,267.8,2004247N10332,50.0,TS,1095940800000000000,2004-09-23 12:00:00
173345,29.094,267.496,2004247N10332,45.0,TS,1095951600000000000,2004-09-23 15:00:00
173346,29.2,267.3,2004247N10332,40.0,TS,1095962400000000000,2004-09-23 18:00:00
173347,29.37,267.131,2004247N10332,35.0,TS,1095973200000000000,2004-09-23 21:00:00
173348,29.6,266.8,2004247N10332,30.0,TD,1095984000000000000,2004-09-24 00:00:00
173349,29.8,266.4,2004247N10332,30.0,TD,1095991200000000000,2004-09-24 02:00:00
173350,29.888,266.221,2004247N10332,28.0,TD,1095994800000000000,2004-09-24 03:00:00
173800,27.2,279.8,2004258N16300,105.0,3,1096171200000000000,2004-09-26 04:00:00
173801,27.3,279.4,2004258N16300,95.0,2,1096178400000000000,2004-09-26 06:00:00
173802,27.475,278.857,2004258N16300,85.0,2,1096189200000000000,2004-09-26 09:00:00
173803,27.7,278.4,2004258N16300,75.0,1,1096200000000000000,2004-09-26 12:00:00
173804,27.955,278.005,2004258N16300,65.0,1,1096210800000000000,2004-09-26 15:00:00
173805,28.3,277.7,2004258N16300,55.0,TS,1096221600000000000,2004-09-26 18:00:00
173806,28.785,277.492,2004258N16300,50.0,TS,1096232400000000000,2004-09-26 21:00:00
173807,29.3,277.3,2004258N16300,45.0,TS,1096243200000000000,2004-09-27 00:00:00
173808,29.7,277.015,2004258N16300,42.0,TS,1096254000000000000,2004-09-27 03:00:00
174350,24.0,264.6,2004283N24265,30.0,TD,1097236800000000000,2004-10-08 12:00:00
174351,24.016,265.27,2004283N24265,32.0,TD,1097247600000000000,2004-10-08 15:00:00
174352,24.1,265.8,2004283N24265,35.0,TS,1097258400000000000,2004-10-08 18:00:00
174353,24.305,266.103,2004283N24265,37.0,TS,1097269200000000000,2004-10-08 21:00:00
174354,24.6,266.3,2004283N24265,40.0,TS,1097280000000000000,2004-10-09 00:00:00
174355,24.912,266.558,2004283N24265,37.0,TS,1097290800000000000,2004-10-09 03:00:00
174356,25.3,266.8,2004283N24265,35.0,TS,1097301600000000000,2004-10-09 06:00:00
174357,25.815,266.978,2004283N24265,35.0,TS,1097312400000000000,2004-10-09 09:00:00
174358,26.3,267.2,2004283N24265,35.0,TS,1097323200000000000,2004-10-09 12:00:00
174359,26.588,267.585,2004283N24265,37.0,TS,1097334000000000000,2004-10-09 15:00:00
174360,26.8,268.0,2004283N24265,40.0,TS,1097344800000000000,2004-10-09 18:00:00
174361,27.028,268.345,2004283N24265,40.0,TS,1097355600000000000,2004-10-09 21:00:00
174362,27.3,268.6,2004283N24265,40.0,TS,1097366400000000000,2004-10-10 00:00:00
174363,27.635,268.726,2004283N24265,40.0,TS,1097377200000000000,2004-10-10 03:00:00
174364,28.1,268.8,2004283N24265,40.0,TS,1097388000000000000,2004-10-10 06:00:00
174365,28.755,268.876,2004283N24265,37.0,TS,1097398800000000000,2004-10-10 09:00:00
174366,29.2,269.0,2004283N24265,35.0,TS,1097406000000000000,2004-10-10 11:00:00
174367,29.4,269.1,2004283N24265,30.0,TD,1097409600000000000,2004-10-10 12:00:00
174368,29.891,269.187,2004283N24265,27.0,TD,1097420400000000000,2004-10-10 15:00:00
177678,18.2,276.1,2005160N17276,35.0,TS,1118296800000000000,2005-06-09 06:00:00
177679,18.608,276.058,2005160N17276,35.0,TS,1118307600000000000,2005-06-09 09:00:00
177680,19.0,276.0,2005160N17276,35.0,TS,1118318400000000000,2005-06-09 12:00:00
177681,19.358,275.95,2005160N17276,35.0,TS,1118329200000000000,2005-06-09 15:00:00
177682,19.7,275.9,2005160N17276,35.0,TS,1118340000000000000,2005-06-09 18:00:00
177683,20.042,275.857,2005160N17276,37.0,TS,1118350800000000000,2005-06-09 21:00:00
177684,20.4,275.8,2005160N17276,40.0,TS,1118361600000000000,2005-06-10 00:00:00
177685,20.677,275.718,2005160N17276,42.0,TS,1118372400000000000,2005-06-10 03:00:00
177686,21.2,275.6,2005160N17276,45.0,TS,1118383200000000000,2005-06-10 06:00:00
177687,21.8,275.5,2005160N17276,45.0,TS,1118390400000000000,2005-06-10 08:00:00
177688,22.098,275.452,2005160N17276,46.0,TS,1118394000000000000,2005-06-10 09:00:00
177689,23.0,275.3,2005160N17276,50.0,TS,1118404800000000000,2005-06-10 12:00:00
177690,23.962,275.116,2005160N17276,52.0,TS,1118415600000000000,2005-06-10 15:00:00
177691,24.9,274.9,2005160N17276,55.0,TS,1118426400000000000,2005-06-10 18:00:00
177692,25.934,274.589,2005160N17276,57.0,TS,1118437200000000000,2005-06-10 21:00:00
177693,26.5,274.4,2005160N17276,60.0,TS,1118448000000000000,2005-06-11 00:00:00
177694,26.5,274.4,2005160N17276,60.0,TS,1118451600000000000,2005-06-11 01:00:00
177695,26.82,274.054,2005160N17276,60.0,TS,1118458800000000000,2005-06-11 03:00:00
177696,27.7,273.2,2005160N17276,60.0,TS,1118469600000000000,2005-06-11 06:00:00
177697,28.319,272.906,2005160N17276,57.0,TS,1118480400000000000,2005-06-11 09:00:00
177698,28.9,272.8,2005160N17276,55.0,TS,1118491200000000000,2005-06-11 12:00:00
177699,29.5,272.604,2005160N17276,52.0,TS,1118502000000000000,2005-06-11 15:00:00
177895,19.7,264.6,2005180N20265,30.0,TD,1119981600000000000,2005-06-28 18:00:00
177896,19.813,264.405,2005180N20265,33.0,TD,1119992400000000000,2005-06-28 21:00:00
177897,19.9,264.3,2005180N20265,35.0,TS,1119998100000000000,2005-06-28 22:35:00
177898,20.0,264.2,2005180N20265,35.0,TS,1120003200000000000,2005-06-29 00:00:00
177899,20.203,263.941,2005180N20265,35.0,TS,1120014000000000000,2005-06-29 03:00:00
177900,20.4,263.6,2005180N20265,35.0,TS,1120024800000000000,2005-06-29 06:00:00
177901,20.585,263.165,2005180N20265,35.0,TS,1120035600000000000,2005-06-29 09:00:00
177902,20.8,262.7,2005180N20265,35.0,TS,1120046400000000000,2005-06-29 12:00:00
177903,21.085,262.263,2005180N20265,30.0,TD,1120057200000000000,2005-06-29 15:00:00
177904,21.4,261.9,2005180N20265,25.0,TD,1120068000000000000,2005-06-29 18:00:00
177905,21.705,261.662,2005180N20265,25.0,TD,1120078800000000000,2005-06-29 21:00:00
177906,22.0,261.5,2005180N20265,25.0,TD,1120089600000000000,2005-06-30 00:00:00
177930,18.3,273.3,2005185N18273,30.0,TD,1120413600000000000,2005-07-03 18:00:00
177931,18.403,273.072,2005185N18273,30.0,TD,1120424400000000000,2005-07-03 21:00:00
177932,18.6,272.8,2005185N18273,30.0,TD,1120435200000000000,2005-07-04 00:00:00
177933,18.938,272.46,2005185N18273,30.0,TD,1120446000000000000,2005-07-04 03:00:00
177934,19.0,272.4,2005185N18273,30.0,TD,1120447800000000000,2005-07-04 03:30:00
177935,19.3,272.1,2005185N18273,30.0,TD,1120456800000000000,2005-07-04 06:00:00
177936,20.018,271.78,2005185N18273,27.0,TD,1120467600000000000,2005-07-04 09:00:00
177937,20.9,271.5,2005185N18273,25.0,TD,1120478400000000000,2005-07-04 12:00:00
177938,21.6,271.257,2005185N18273,27.0,TD,1120489200000000000,2005-07-04 15:00:00
177939,22.3,271.0,2005185N18273,30.0,TD,1120500000000000000,2005-07-04 18:00:00
177940,23.115,270.65,2005185N18273,30.0,TD,1120510800000000000,2005-07-04 21:00:00
177941,23.9,270.3,2005185N18273,30.0,TD,1120521600000000000,2005-07-05 00:00:00
177942,24.522,270.012,2005185N18273,32.0,TD,1120532400000000000,2005-07-05 03:00:00
177943,25.1,269.8,2005185N18273,35.0,TS,1120543200000000000,2005-07-05 06:00:00
177944,25.75,269.67,2005185N18273,40.0,TS,1120554000000000000,2005-07-05 09:00:00
177945,26.4,269.6,2005185N18273,45.0,TS,1120564800000000000,2005-07-05 12:00:00
177946,27.03,269.52,2005185N18273,52.0,TS,1120575600000000000,2005-07-05 15:00:00
177947,27.6,269.5,2005185N18273,60.0,TS,1120586400000000000,2005-07-05 18:00:00
177948,28.019,269.559,2005185N18273,62.0,TS,1120597200000000000,2005-07-05 21:00:00
177949,28.5,269.7,2005185N18273,65.0,1,1120608000000000000,2005-07-06 00:00:00
177950,29.2,269.9,2005185N18273,65.0,1,1120618800000000000,2005-07-06 03:00:00
